subject,task,trial,block,counterbalance,orientation_mapping,fill_mapping,trial_type,stop_rule,signal,orientation,fill,orientation_key,intended_action,intended_key,requires_signal_for_success,fixation_duration,response_window,iti,initial_ssd
3,stop_change_four,20,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,21,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,22,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,23,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,24,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,25,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,26,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,27,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,28,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,29,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,30,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,unfilled,left_shift,respond,right_inner,1,500,1500,500,200
3,stop_change_four,31,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,32,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,33,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,34,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,35,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,36,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,37,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,unfilled,left_shift,respond,right_inner,1,500,1500,500,200
3,stop_change_four,38,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,39,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,40,1,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,41,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,42,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,unfilled,left_shift,respond,right_inner,1,500,1500,500,200
3,stop_change_four,43,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,44,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,45,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,46,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,47,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,48,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,49,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,50,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,51,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,unfilled,left_inner,respond,right_inner,1,500,1500,500,200
3,stop_change_four,52,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,53,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,54,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,55,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,56,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,57,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,58,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,59,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,60,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,61,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,62,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,unfilled,left_shift,respond,right_inner,1,500,1500,500,200
3,stop_change_four,63,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,64,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,65,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,unfilled,left_inner,respond,right_inner,1,500,1500,500,200
3,stop_change_four,66,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,67,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,68,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,69,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,70,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,71,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,72,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,73,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,74,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,75,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,unfilled,left_shift,respond,right_inner,1,500,1500,500,200
3,stop_change_four,76,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,77,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,78,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,79,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,80,2,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,81,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,82,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,83,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,84,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,85,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,86,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,87,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,88,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,89,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,90,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,91,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,92,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,93,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,94,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,95,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,unfilled,left_inner,respond,right_inner,1,500,1500,500,200
3,stop_change_four,96,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,97,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,98,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,99,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,100,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,101,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,102,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,103,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,104,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,105,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,106,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,107,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,108,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,109,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,110,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,111,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,112,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,113,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,114,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,unfilled,left_inner,respond,right_inner,1,500,1500,500,200
3,stop_change_four,115,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,116,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,117,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,118,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,119,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,120,3,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,121,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,122,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,123,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,124,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,125,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,126,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,127,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,128,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,129,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,130,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,131,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,132,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,133,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,134,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,135,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,136,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,137,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,138,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,filled,left_shift,respond,right_shift,1,500,1500,500,200
3,stop_change_four,139,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,140,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,141,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,unfilled,left_shift,respond,right_inner,1,500,1500,500,200
3,stop_change_four,142,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,143,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,144,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,145,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,146,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,147,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,unfilled,left_inner,respond,right_inner,1,500,1500,500,200
3,stop_change_four,148,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,149,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,150,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,151,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,rotated,filled,left_inner,respond,right_shift,1,500,1500,500,200
3,stop_change_four,152,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,filled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,153,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
3,stop_change_four,154,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,go,none,none,rotated,filled,left_inner,respond,left_inner,0,500,1500,500,200
3,stop_change_four,155,4,3,normal_left_shift_rotated_left_inner,filled_right_shift_unfilled_right_inner,stop,fill_change,blue,normal,unfilled,left_shift,respond,right_inner,1,500,1500,500,200
