subject,task,trial,block,counterbalance,orientation_mapping,fill_mapping,trial_type,stop_rule,signal,orientation,fill,orientation_key,intended_action,intended_key,requires_signal_for_success,fixation_duration,response_window,iti,initial_ssd
8,stimulus_selective,24,1,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,25,1,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,26,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,27,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,28,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,29,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,30,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,31,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,32,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,33,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,34,1,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,35,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,36,1,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,37,1,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,38,1,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,39,1,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,40,1,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,41,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,42,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,43,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,44,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,45,2,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,46,2,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,47,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,48,2,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,49,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,50,2,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,51,2,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,52,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,53,2,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,54,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,55,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,56,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,57,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,58,2,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,59,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,60,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,61,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,62,2,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,63,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,64,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,65,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,66,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,67,2,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,68,2,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,69,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,70,2,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,71,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,72,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,73,2,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,74,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,75,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,76,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,77,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,78,2,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,79,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,80,2,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,81,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,82,3,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,83,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,84,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,85,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,86,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,87,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,88,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,89,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,90,3,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,91,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,92,3,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,93,3,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,94,3,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,95,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,96,3,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,97,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,98,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,99,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,100,3,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,101,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,102,3,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,103,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,104,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,105,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,106,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,107,3,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,108,3,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,109,3,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,110,3,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,111,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,112,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,113,3,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,114,3,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,115,3,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,116,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,117,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,118,3,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,119,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,120,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,121,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,122,4,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,123,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,124,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,125,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,126,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,127,4,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,128,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,129,4,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,130,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,131,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,132,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,133,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,134,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,135,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,136,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,137,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,138,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,139,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,140,4,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,141,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,142,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,143,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,144,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,145,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,146,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,147,4,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,148,4,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,149,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,150,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,151,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,152,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,153,4,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,normal,unfilled,left_inner,withhold,,0,500,1500,500,200
8,stimulus_selective,154,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,155,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,156,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,157,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,158,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,159,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,160,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,161,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,162,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,163,5,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,164,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,165,5,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,166,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,167,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,168,5,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,169,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,170,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,171,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,172,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,173,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,174,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,175,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,176,5,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,177,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,178,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,179,5,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,180,5,2,normal_left_inner_rotated_left_shift,none,stop,withhold,red,rotated,unfilled,left_shift,withhold,,0,500,1500,500,200
8,stimulus_selective,181,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,182,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,183,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
8,stimulus_selective,184,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,185,5,2,normal_left_inner_rotated_left_shift,none,stop,ignore,blue,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
8,stimulus_selective,186,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
