subject,task,trial,block,counterbalance,orientation_mapping,fill_mapping,trial_type,stop_rule,signal,orientation,fill,orientation_key,intended_action,intended_key,requires_signal_for_success,fixation_duration,response_window,iti,initial_ssd
4,stop_change_three,41,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,42,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,43,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,44,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,45,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,46,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,47,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,48,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,49,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,50,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,51,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,52,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,53,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,54,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,55,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,56,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,57,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,58,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,59,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,60,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,61,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,62,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,63,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,64,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,65,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,66,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,67,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,68,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,69,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,70,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,71,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,72,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,73,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,74,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,75,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,76,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,77,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,78,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,79,2,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,80,2,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,81,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,82,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,83,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,84,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,85,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,86,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,87,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,88,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,89,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,90,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,91,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,92,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,93,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,94,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,95,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,96,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,97,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,98,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,99,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,100,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,101,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,102,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,103,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,104,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,105,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,106,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,107,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,108,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,109,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,110,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,111,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,112,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,113,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,114,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,115,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,116,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,117,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,118,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,119,3,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,120,3,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,121,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,122,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,123,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,124,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,125,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,126,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,127,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,128,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,129,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,130,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,131,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,132,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,133,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,134,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,135,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,136,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,137,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,138,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,139,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,140,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,141,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,142,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,143,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,144,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,145,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,146,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,147,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,148,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,149,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,150,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,151,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,152,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,153,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,154,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,155,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,156,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,157,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,158,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,159,4,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,160,4,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,161,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,162,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,163,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,164,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,165,5,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,166,5,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,167,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,168,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,169,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,170,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,171,5,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,172,5,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,173,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,174,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,175,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,176,5,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,177,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,178,5,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,normal,unfilled,left_inner,respond,right_shift,1,500,1500,500,200
4,stop_change_three,179,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,180,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,181,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,182,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,183,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,184,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
4,stop_change_three,185,5,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,186,5,2,normal_left_inner_rotated_left_shift,none,stop,change,blue,rotated,unfilled,left_shift,respond,right_shift,1,500,1500,500,200
4,stop_change_three,187,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,rotated,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
4,stop_change_three,188,5,2,normal_left_inner_rotated_left_shift,none,go,none,none,normal,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
